CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
795747653,02/29/2016,16:30:00,02/29/2016,16:35:00,02/29/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,RESIDENCE-HOUSE,,,989637,165108,40.619866342,-73.980596804,"(40.619866342, -73.980596804)"
288348521,02/29/2016,16:30:00,02/29/2016,17:00:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,995435,174621,40.645972092,-73.959695931,"(40.645972092, -73.959695931)"
100855470,02/29/2016,16:30:00,02/29/2016,18:30:00,02/29/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,STREET,,,992106,217360,40.763284165,-73.971642236,"(40.763284165, -73.971642236)"
769641959,02/29/2016,16:30:00,02/29/2016,16:45:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,,,1022454,261861,40.885347575,-73.861836352,"(40.885347575, -73.861836352)"
174351446,02/29/2016,16:27:00,02/29/2016,16:45:00,02/29/2016,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1016334,246460,40.843100894,-73.884043086,"(40.843100894, -73.884043086)"
595770527,02/29/2016,16:26:00,,,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,986454,213102,40.751600255,-73.992046671,"(40.751600255, -73.992046671)"
547079023,02/29/2016,16:25:00,02/29/2016,16:25:00,02/29/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,,TUNNEL,,,997123,233286,40.806990908,-73.953500957,"(40.806990908, -73.953500957)"
647855444,02/29/2016,16:20:00,02/29/2016,16:30:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,FAST FOOD,,,999368,227309,40.790582117,-73.945404914,"(40.790582117, -73.945404914)"
102121557,02/29/2016,16:20:00,02/29/2016,16:20:00,02/29/2016,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1041773,196691,40.706369364,-73.79252745,"(40.706369364, -73.79252745)"
913507467,02/29/2016,16:20:00,02/29/2016,16:25:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,QUEENS,114,INSIDE,RESIDENCE - PUBLIC HOUSING,,WOODSIDE,1009077,214329,40.754933481,-73.910390193,"(40.754933481, -73.910390193)"
808681075,02/29/2016,16:15:00,02/29/2016,16:46:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,,,1015614,194555,40.700637938,-73.886887549,"(40.700637938, -73.886887549)"
954070000,02/29/2016,16:15:00,02/29/2016,16:30:00,02/29/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,105,REAR OF,OTHER,,,1056810,194708,40.700815988,-73.738313645,"(40.700815988, -73.738313645)"
829668994,02/29/2016,16:15:00,02/29/2016,16:30:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,CHAIN STORE,,,998060,240479,40.826732261,-73.950101481,"(40.826732261, -73.950101481)"
390374711,02/29/2016,16:15:00,,,02/29/2016,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,1022058,266477,40.898018727,-73.863242425,"(40.898018727, -73.863242425)"
973902484,02/29/2016,16:14:00,02/29/2016,16:45:00,02/29/2016,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,88,,TRANSIT - NYC SUBWAY,,,,,,,
273512337,02/29/2016,16:14:00,02/29/2016,16:24:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,REAR OF,PARKING LOT/GARAGE (PRIVATE),,,1032084,216954,40.762043893,-73.827329581,"(40.762043893, -73.827329581)"
980966246,02/29/2016,16:13:00,,,02/29/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,,STREET,,,999812,188204,40.683247805,-73.943891923,"(40.683247805, -73.943891923)"
218869835,02/29/2016,16:10:00,,,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,987220,212676,40.750430768,-73.989282176,"(40.750430768, -73.989282176)"
747593946,02/29/2016,16:08:00,02/29/2016,16:56:00,02/29/2016,113,FORGERY,725,"FORGERY,M.V. REGISTRATION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,OPPOSITE OF,STREET,,,999652,245878,40.841548327,-73.944336678,"(40.841548327, -73.944336678)"
525772444,02/29/2016,16:07:00,,,02/29/2016,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987078,215157,40.757240531,-73.989793637,"(40.757240531, -73.989793637)"
465702709,02/29/2016,16:05:00,02/29/2016,16:30:00,02/29/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1010207,253625,40.862786817,-73.906159603,"(40.862786817, -73.906159603)"
509280853,02/29/2016,16:00:00,02/29/2016,16:05:00,02/29/2016,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,999262,241757,40.830238045,-73.945755409,"(40.830238045, -73.945755409)"
498937606,02/29/2016,16:00:00,02/29/2016,16:20:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,DOCTOR/DENTIST OFFICE,,,999800,233322,40.807085412,-73.943830883,"(40.807085412, -73.943830883)"
152872714,02/29/2016,16:00:00,02/29/2016,16:05:00,02/29/2016,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,,STREET,,,1029719,202246,40.72168664,-73.835966193,"(40.72168664, -73.835966193)"
206419023,02/29/2016,16:00:00,02/29/2016,16:18:00,02/29/2016,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,STREET,,,1045277,204783,40.728556424,-73.779815911,"(40.728556424, -73.779815911)"
387851945,02/29/2016,16:00:00,02/29/2016,16:45:00,02/29/2016,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,REAR OF,PARKING LOT/GARAGE (PUBLIC),,,995871,175003,40.647020039,-73.958124133,"(40.647020039, -73.958124133)"
114482726,02/29/2016,16:00:00,02/29/2016,16:46:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,,,1026685,185283,40.675142296,-73.847018586,"(40.675142296, -73.847018586)"
724615667,02/29/2016,16:00:00,02/29/2016,17:00:00,02/29/2016,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,1051499,202164,40.721322816,-73.757393203,"(40.721322816, -73.757393203)"
724807771,02/29/2016,16:00:00,02/29/2016,16:00:00,02/29/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,COMMERCIAL BUILDING,,,930710,158548,40.601700389,-74.19280679,"(40.601700389, -74.19280679)"
446051598,02/29/2016,16:00:00,02/29/2016,16:00:00,02/29/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,RESIDENCE - APT. HOUSE,,,1007872,177292,40.653278967,-73.914869464,"(40.653278967, -73.914869464)"
939578624,02/29/2016,15:55:00,02/29/2016,16:05:00,02/29/2016,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,25,FRONT OF,RESIDENCE - PUBLIC HOUSING,,WAGNER,1003621,230478,40.799271863,-73.930036667,"(40.799271863, -73.930036667)"
955545367,02/29/2016,15:50:00,02/29/2016,16:00:00,02/29/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,PUBLIC SCHOOL,,,1022715,260243,40.880905541,-73.860901736,"(40.880905541, -73.860901736)"
783744102,02/29/2016,15:50:00,02/29/2016,15:55:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,72,,STREET,,,981892,176231,40.650397941,-74.008499136,"(40.650397941, -74.008499136)"
598124091,02/29/2016,15:50:00,02/29/2016,15:59:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1003656,187150,40.680347223,-73.930035241,"(40.680347223, -73.930035241)"
643010352,02/29/2016,15:49:00,02/29/2016,15:59:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STORE UNCLASSIFIED,,,1004544,237936,40.819739931,-73.926680402,"(40.819739931, -73.926680402)"
728990978,02/29/2016,15:45:00,02/29/2016,15:45:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHAIN STORE,,,990031,214141,40.754450432,-73.979135504,"(40.754450432, -73.979135504)"
186364918,02/29/2016,15:45:00,02/29/2016,16:00:00,02/29/2016,109,GRAND LARCENY,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,CHAIN STORE,,,1015633,177365,40.653455233,-73.88689907,"(40.653455233, -73.88689907)"
280171062,02/29/2016,15:40:00,02/29/2016,15:50:00,02/29/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,60,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,987061,148773,40.575031251,-73.989882667,"(40.575031251, -73.989882667)"
978155933,02/29/2016,15:40:00,02/29/2016,15:55:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,,HOWARD,1008878,184164,40.672138341,-73.911218815,"(40.672138341, -73.911218815)"
932947419,02/29/2016,15:40:00,,,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,26,,STREET,,,994740,235205,40.812261182,-73.96210595,"(40.812261182, -73.96210595)"
430741114,02/29/2016,15:35:00,02/29/2016,15:58:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHAIN STORE,,,987472,214939,40.756642042,-73.988371577,"(40.756642042, -73.988371577)"
806113096,02/29/2016,15:35:00,02/29/2016,16:07:00,02/29/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1009462,216571,40.761086107,-73.908992157,"(40.761086107, -73.908992157)"
416432262,02/29/2016,15:30:00,02/29/2016,15:35:00,02/29/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,FRONT OF,STREET,,,985774,214976,40.756744052,-73.994500534,"(40.756744052, -73.994500534)"
416999691,02/29/2016,15:30:00,,,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,DEPARTMENT STORE,,,981543,197973,40.710074708,-74.009765589,"(40.710074708, -74.009765589)"
871543206,02/29/2016,15:30:00,,,02/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,,PARK/PLAYGROUND,CASERTA PLAYGROUND,,1024791,244499,40.837683751,-73.853489604,"(40.837683751, -73.853489604)"
924509550,02/29/2016,15:30:00,02/29/2016,15:45:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,DEPARTMENT STORE,,,1020754,176732,40.651698159,-73.868446756,"(40.651698159, -73.868446756)"
477832818,02/29/2016,15:30:00,02/29/2016,16:00:00,02/29/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,,STREET,,,999151,187101,40.680221458,-73.946277627,"(40.680221458, -73.946277627)"
389762030,02/29/2016,15:30:00,02/29/2016,15:50:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,VARIETY STORE,,,986003,199706,40.714831622,-73.993677928,"(40.714831622, -73.993677928)"
419762152,02/29/2016,15:30:00,02/29/2016,15:40:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,SHOE,,,1003234,181179,40.663959083,-73.93157353,"(40.663959083, -73.93157353)"
843340696,02/29/2016,15:30:00,,,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,FRONT OF,STREET,,,988802,222923,40.77855547,-73.983565511,"(40.77855547, -73.983565511)"
335651962,02/29/2016,15:30:00,02/29/2016,16:00:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,107,INSIDE,RESIDENCE - APT. HOUSE,,,1035547,197854,40.709599802,-73.81497446,"(40.709599802, -73.81497446)"
303614335,02/29/2016,15:30:00,02/29/2016,15:35:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,CLOTHING/BOUTIQUE,,,987192,190044,40.688311375,-73.989393121,"(40.688311375, -73.989393121)"
371363157,02/29/2016,15:30:00,02/29/2016,15:30:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,RESIDENCE-HOUSE,,,1054318,193165,40.696600912,-73.747317049,"(40.696600912, -73.747317049)"
582226745,02/29/2016,15:25:00,02/29/2016,15:30:00,02/29/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,,STREET,,,986301,214682,40.755936991,-73.992598403,"(40.755936991, -73.992598403)"
270982111,02/29/2016,15:25:00,02/29/2016,15:35:00,02/29/2016,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,18,,TRANSIT - NYC SUBWAY,,,988099,217000,40.76229871,-73.98610723,"(40.76229871, -73.98610723)"
985751252,02/29/2016,15:25:00,02/29/2016,16:21:00,02/29/2016,105,ROBBERY,396,"ROBBERY,BEGIN AS SHOPLIFTING",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHAIN STORE,,,987220,212676,40.750430768,-73.989282176,"(40.750430768, -73.989282176)"
147828102,02/29/2016,15:20:00,02/29/2016,15:25:00,02/29/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,QUEENS,114,INSIDE,RESIDENCE - PUBLIC HOUSING,,,999113,214335,40.754972311,-73.946354503,"(40.754972311, -73.946354503)"
395392039,02/29/2016,15:10:00,02/29/2016,15:22:00,02/29/2016,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,BANK,,,989208,218023,40.765106029,-73.982103178,"(40.765106029, -73.982103178)"
984805918,02/29/2016,15:10:00,02/29/2016,15:25:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,RESIDENCE-HOUSE,,,1003371,189018,40.685475077,-73.931057476,"(40.685475077, -73.931057476)"
674112462,02/29/2016,15:10:00,02/29/2016,16:00:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,1020998,257118,40.872335706,-73.867127999,"(40.872335706, -73.867127999)"
106239091,02/29/2016,15:01:00,02/29/2016,15:10:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,69,,STREET,,,1011047,174699,40.64615271,-73.903437304,"(40.64615271, -73.903437304)"
629230891,02/29/2016,15:00:00,,,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,79,,TRANSIT - NYC SUBWAY,,,998335,192625,40.695384907,-73.949208072,"(40.695384907, -73.949208072)"
425581881,02/29/2016,15:00:00,02/29/2016,15:10:00,02/29/2016,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1007164,239140,40.823038163,-73.917210387,"(40.823038163, -73.917210387)"
456167096,02/29/2016,15:00:00,,,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,DEPARTMENT STORE,,,977091,165610,40.621242972,-74.025789573,"(40.621242972, -74.025789573)"
925511790,02/29/2016,15:00:00,02/29/2016,15:15:00,02/29/2016,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,123,INSIDE,RESIDENCE-HOUSE,,,923976,139488,40.54934134,-74.216886867,"(40.54934134, -74.216886867)"
210792298,02/29/2016,15:00:00,02/29/2016,15:40:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,998890,225928,40.786792446,-73.947134154,"(40.786792446, -73.947134154)"
997168432,02/29/2016,15:00:00,,,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,DEPARTMENT STORE,,,977091,165610,40.621242972,-74.025789573,"(40.621242972, -74.025789573)"
262560198,02/29/2016,15:00:00,02/29/2016,15:30:00,02/29/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,,,948002,159091,40.603278413,-74.130538804,"(40.603278413, -74.130538804)"
838804004,02/29/2016,15:00:00,02/29/2016,15:30:00,02/29/2016,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,PRIVATE/PAROCHIAL SCHOOL,,,1022214,188265,40.683347505,-73.863120209,"(40.683347505, -73.863120209)"
880225651,02/29/2016,15:00:00,02/29/2016,15:10:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,998842,235649,40.813474015,-73.947286365,"(40.813474015, -73.947286365)"
799464850,02/29/2016,15:00:00,02/29/2016,16:00:00,02/29/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,DEPARTMENT STORE,,,993178,170970,40.635953441,-73.967833935,"(40.635953441, -73.967833935)"
882873971,02/29/2016,15:00:00,02/29/2016,15:05:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1010408,236217,40.815006343,-73.905500823,"(40.815006343, -73.905500823)"
354312375,02/29/2016,15:00:00,02/29/2016,15:02:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1017181,252129,40.85865749,-73.880954009,"(40.85865749, -73.880954009)"
638207844,02/29/2016,15:00:00,02/29/2016,15:20:00,02/29/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,,STREET,,,999105,169429,40.631715767,-73.946482399,"(40.631715767, -73.946482399)"
711131457,02/29/2016,15:00:00,02/29/2016,19:00:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1012525,239063,40.822811286,-73.897840784,"(40.822811286, -73.897840784)"
504313327,02/29/2016,15:00:00,02/29/2016,16:30:00,02/29/2016,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,,STREET,,,1007640,249147,40.850503224,-73.915455647,"(40.850503224, -73.915455647)"
876764630,02/29/2016,15:00:00,02/29/2016,15:30:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1011296,249870,40.852477202,-73.902237714,"(40.852477202, -73.902237714)"
488205855,02/29/2016,15:00:00,02/29/2016,16:30:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1013659,249910,40.852579435,-73.893695962,"(40.852579435, -73.893695962)"
982212049,02/29/2016,15:00:00,02/29/2016,15:30:00,02/29/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,FRONT OF,STREET,,,1019076,245533,40.840546164,-73.874137746,"(40.840546164, -73.874137746)"
673731906,02/29/2016,15:00:00,02/29/2016,15:25:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,CHAIN STORE,,,977672,170323,40.634179618,-74.02370129,"(40.634179618, -74.02370129)"
776918112,02/29/2016,15:00:00,02/29/2016,18:00:00,02/29/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,FRONT OF,OTHER,,,979008,168645,40.629574754,-74.018886518,"(40.629574754, -74.018886518)"
